Product Name,Brand,Laptop Type,Price,Discount,MRP,Rating,Review Count,Processor,RAM,Storage,Storage Type,Graphics,Display Size,GPU,Availability,Touchscreen,Operating System,Laptop Use
DELL Inspiron with Backlit Keyboard and Fingerprint Sensor Intel Core Ultra 5 125H - (16 GB/512 GB SSD...,Dell,Standard Notebook,101613,0,101613,4.1,7,Intel Core Ultra 5,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,HP,Thin & Light,84990,11.46,95990,,,Intel Core i5 Processor (13th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
"ASUS ProArt P16 (2026) for Creator with Touch Screen,AI PC AMD Ryzen AI 9 12 Core 370HX - (32 GB/1 TB ...",ASUS,Standard Notebook,469990,14.86,551990,,,AMD Ryzen AI 9 12 Core,32,1024,SSD,Integrated,16,Not Specified,In Stock,Yes,Windows 11 Home,Content Creation
"Apple MacBook Pro (M5 Pro, 2026) M5 Pro - (24 GB/2 TB SSD/Tahoe) MJLW4HN/A",Apple,Standard Notebook,359900,0,359900,,,Apple M5 Pro,24,2048,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
HP AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0388AU Thin and Light Laptop,HP,Thin & Light,58990,1.52,59900,4.1,8,AMD Ryzen 5 Hexa Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and...,Infinix,Thin & Light,59999,0,59999,4.1,134,Intel Core i5 Processor (10th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
MICROSOFT Surface Laptop 13.8 Inch Snapdragon X2 Elite - (16 GB/1 TB SSD/Windows 11 Home) EP2-59281 La...,Microsoft,Standard Notebook,226990,3,233999,,,Snapdragon X2 Elite,16,1024,SSD,Integrated,13.8,Not Specified,In Stock,Yes,Windows 11,Student / Everyday
Acer Aspire Lite Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and ...,Acer,Thin & Light,79990,20,99990,4.3,6,Intel Core i7 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
MSI Modern 14 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-116IN T...,MSI,Standard Notebook,69990,5.41,73990,4.2,25,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo V15 G2 AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) V15 G2 ALC Laptop,Lenovo,Standard Notebook,50499,8.18,54999,3.4,4,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
MSI Prestige 16 Studio AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) ...,MSI,Standard Notebook,159990,11.11,179990,4.7,1,Intel Core Ultra 7,32,1024,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11,Content Creation
Acer Aspire 3 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Aspire 3 A325-5...,Acer,Standard Notebook,66300,12.75,75990,4.1,14,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Infinix Zero Book Ultra AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,Infinix,Thin & Light,99990,0,99990,4.3,11,Intel Core Ultra 7,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Colorful P15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Colorful,Standard Notebook,139999,0,139999,4.2,24,Intel Core i7 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,HP,Gaming,101705,0,101705,4.4,4,Intel Core i7 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
MSI GP66 Leopard Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA ...,MSI,Standard Notebook,173990,0,173990,4.5,34,Intel Core i7 Processor (11th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
MSI Vector 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,MSI,Standard Notebook,229990,0,229990,5,0,Intel Core i7 Processor (14th Gen),32,1024,SSD,Integrated,16,Not Specified,Out of Stock,No,Windows 11,Student / Everyday
Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,Acer,Standard Notebook,89900,9.19,99000,4,5,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Predator Helios Neo 14 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graph...,Acer,Gaming,161999,0,161999,4.3,0,Intel Core Ultra 7,16,1024,SSD,Integrated,14.5,Not Specified,In Stock,No,Windows 11,Gaming
ASUS ASUS VIVOBOOK GO 15 AMD Ryzen 5 Octa Core 7th Gen RYZEN 5 7520U - (16 GB/512 GB HDD/512 GB SSD/Wi...,ASUS,Standard Notebook,64990,7.02,69900,4.7,0,AMD Ryzen 5 Octa Core Processor (7th Gen),16,1024,SSD + HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82RK00VWIN Thin and Light Laptop,Lenovo,Thin & Light,55990,6.67,59990,4,1,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) 82R400BGIN Thin and Light Laptop,Lenovo,Thin & Light,37990,30.93,55000,4.1,0,AMD Ryzen 5,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1405CKA-NK...,ASUS,Standard Notebook,28790,7.13,30999,3.9,35,Intel Celeron Dual Core,4,128,eMMC,Integrated,14,Not Specified,In Stock,No,Chrome OS,Student / Everyday
HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,HP,Thin & Light,52990,0.95,53500,4,140,AMD Athlon Dual Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 Series 2 240H - (16 GB/512 GB SSD/Wind...,Motorola,Standard Notebook,104890,0,104890,4.4,188,Intel Core 7 Processor (Series 2),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Content Creation
"ASUS Vivobook 16 (2025), Copilot + PC with Backlit Keyboard, AI PC, Snapdragon X - (16 GB/512 GB SSD/W...",ASUS,Standard Notebook,61990,28.17,86305,4.2,18,Snapdragon X,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82X70032IN Laptop,Lenovo,Standard Notebook,56990,12.32,65000,4.6,0,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5327TU / FD0063TU Thin a...,HP,Thin & Light,51134,0,51134,4.2,599,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
DELL 15 (Previouly Inspiron) AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) DC15255 ...,Dell,Standard Notebook,81990,10.87,91990,4.2,2,AMD Ryzen 7 Octa Core,16,512,SSD,Integrated,15,Not Specified,In Stock,No,Windows 11,Student / Everyday
MSI Pulse GL66 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,MSI,Standard Notebook,139990,0,139990,4.5,31,Intel Core i7 Processor (11th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light...,HP,Thin & Light,67931,0,67931,4.4,76,AMD Ryzen 5 Hexa Core,8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Student / Everyday
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS|X150...,ASUS,Standard Notebook,54990,21.43,69990,4.2,514,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,Out of Stock,No,Windows 11,Student / Everyday
"ASUS ProArt P16 (2025) for Creator with Touch Screen, MSO 2024 + M365 Basic ,AI PC AMD Ryzen AI 9 HX 1...",ASUS,Standard Notebook,439990,30.16,629990,,,AMD Ryzen AI 9 HX 12 Core,64,2048,SSD,Integrated,16,Not Specified,In Stock,Yes,Windows 11 Home,Content Creation
ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70...,ASUS,Standard Notebook,31990,12.49,36555,4,24,Intel Celeron Dual Core,4,64,eMMC,Integrated,15.6,Not Specified,In Stock,No,Chrome OS,Student / Everyday
Lenovo AMD Ryzen AI 5 Hexa Core 7th Gen - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Lenovo,Standard Notebook,89999,0.65,90590,3.5,1,AMD Ryzen AI 5 Hexa Core Processor (7th Gen),12,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire go 14 (2025) WUXGA IPS Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) AG14-7...,Acer,Standard Notebook,72624,18.4,88999,3.1,1,Intel Core Ultra 5,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire 14 Office 2024 + M365 Basic Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 H...,Acer,Standard Notebook,74999,0,74999,4.3,547,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Infinix Inbook Y2 Plus Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL29 Thin an...,Infinix,Thin & Light,69990,0,69990,4.4,4,Intel Core i7 Processor (11th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,ASUS,Gaming,78990,1.25,79990,4.3,127,Intel Core i5 Processor (11th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
Lenovo IdeaPad Slim 3 WUXGA IPS with 1Yr ADP Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows...,Lenovo,Thin & Light,79990,11.12,90000,4.3,42,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.3,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and...,Lenovo,Thin & Light,39572,43.46,69990,4.1,68,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ342WS Thi...,ASUS,Standard Notebook,65938,4.42,68990,4.3,524,Intel Core i3 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo IdeaPad Slim 5 WUXGA OLED Full Metal Body with 1Yr ADP Intel Core i5 13th Gen 13420H - (16 GB/5...,Lenovo,Thin & Light,85390,0,85390,4.4,22,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,Out of Stock,No,Windows 11 Home,Content Creation
Acer Predator Helios 300 Intel Core i5 7th Gen 7300HQ - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 G...,Acer,Gaming,109990,0,109990,4.6,49,Intel Core i5 Processor (7th Gen),16,128,SSD,Dedicated,15.6,NVIDIA Geforce GTX 1060,In Stock,No,Windows 10,Gaming
Samsung Galaxy Book3 Pro EVO AMOLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) NP...,Samsung,Standard Notebook,183254,0,183254,4.6,4,Intel Core i7 Processor (13th Gen),16,1024,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11,Content Creation
HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Lig...,HP,Thin & Light,73688,0,73688,4.3,175,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
DELL ESSENTIAL 15 AMD Ryzen 5 7th Gen 7520U - (8 GB/512 GB SSD/Windows 11 Home) PV15255 Laptop,Dell,Standard Notebook,53998,14.28,62990,4.7,0,AMD Ryzen 5 Processor (7th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,Lenovo,Thin & Light,71990,6.37,76890,4.2,145,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS ASUS Vivobook 16 Intel Core 5 14th Gen 210H - (16 GB/512 GB SSD/Windows 11 Home) S3607VA-RP113WS ...,ASUS,Standard Notebook,79990,19.92,99890,,,Intel Core 5 Processor (14th Gen),16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 240 G8 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 240 G8 Business Laptop,HP,Standard Notebook,57938,1.46,58799,4.1,14,Intel Core i3 Processor (11th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Business
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,MSI,Thin & Light,70990,0,70990,4.3,121,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS TUF Gaming A16 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD...,ASUS,Gaming,239990,4,249990,4.4,6,AMD Ryzen 9 16 Core,16,1024,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Gaming
Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 15IRU8 Thin and...,Lenovo,Thin & Light,58556,2.41,60000,4.1,11,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Pavilion Plus Metal Body Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14-EW010...,HP,Standard Notebook,82257,11.31,92746,4.2,3,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
"MICROSOFT Surface Pro 12"" Core 8 with Microsoft 365 for 6 Months* Snapdragon X Plus - (16 GB/512 GB SS...",Microsoft,Standard Notebook,114990,16.67,137999,4.8,1,Snapdragon X Plus,16,512,SSD,Integrated,12,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
Acer Predator Helios 300 Intel Core i7 10th Gen 10870H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/6 ...,Acer,Gaming,149999,0,149999,4.5,209,Intel Core i7 Processor (10th Gen),16,1280,SSD + HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
"ASUS Vivobook S14 Flip (2025) with Touch Screen, Metallic Design, Intel Core i5 13th Gen 13420H - (16 ...",ASUS,2-in-1,75990,12.65,86990,4.4,126,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,Out of Stock,Yes,Windows 11 Home,Student / Everyday
Avita Liber Intel Core i5 7th Gen 7Y54 - (8 GB/256 GB SSD/Windows 10 Home) NS13A1IN007P Thin and Light...,Avita,Thin & Light,60990,0,60990,4.2,24,Intel Core i5 Processor (7th Gen),8,256,SSD,Integrated,13.3,Not Specified,In Stock,No,Windows 10,Student / Everyday
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1400CKA-EK0335 ...,ASUS,Standard Notebook,41999,4.55,43999,3.8,23,Intel Celeron Dual Core,4,128,eMMC,Integrated,14,Not Specified,In Stock,No,Chrome OS,Student / Everyday
HP Pavilion Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2015TU Thin and Light...,HP,Thin & Light,95999,4,99999,4.1,26,Intel Core i7 Processor (12th Gen),16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L...,HP,Thin & Light,68002,2.84,69990,4.1,5,AMD Ryzen 5 Hexa Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Samsung Galaxy Book6 Pro Intel Core Ultra X7 Series 3 358H - (32 GB/1 TB SSD/Windows 11 Home) NP940XJG...,Samsung,Standard Notebook,291190,0,291190,5,1,Intel Core Ultra X7 Processor (Series 3),32,1024,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,Lenovo,Thin & Light,93500,15.69,110900,4.1,5,AMD Ryzen 5 Hexa Core,8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Business
"ASUS Vivobook 15 (2025)(i5 14th Gen)with MSO 2024 + M365 Basic, Backlit Keyboard, Intel Core 5 120U - ...",ASUS,Standard Notebook,84507,1.72,85990,4.3,155,Intel Core 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXW3HN/A,Apple,Thin & Light,134900,0,134900,4.7,29,Apple M3,8,512,SSD,Integrated,13,Not Specified,In Stock,No,macOS,Student / Everyday
Lenovo IdeaPad Slim 3i Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home) Ideapad Slim ...,Lenovo,Thin & Light,68990,13.75,79990,,,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,15.3,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS TUF Gaming A16 (2025) with MSO 2024+M365 Basic AMD Ryzen 7 Hexa Core - (16 GB/512 GB SSD/Windows ...,ASUS,Gaming,139990,5.98,148900,4,1,AMD Ryzen 7 Hexa Core,16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Gaming
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,Wings,Standard Notebook,89999,0,89999,4.1,27,Intel Core i7 Processor (11th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0752TU /15s-fy5003TU Thin...,HP,Thin & Light,59999,3.23,61999,4.3,388,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop,ASUS,Thin & Light,55990,6.68,59999,,,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS TUF Gaming A15 AMD Ryzen 7 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,ASUS,Gaming,103500,5.82,109900,5,1,AMD Ryzen 7 Hexa Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Gaming
Lenovo Legion Pro 5 WQXGA OLED AMD Ryzen 9 16 Core 9955HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graph...,Lenovo,Gaming,266490,9.32,293890,,,AMD Ryzen 9 16 Core,32,1024,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Gaming
Samsung Galaxy Book6 Pro Intel Core Ultra 7 Series 3 356H - (32 GB/1 TB SSD/Windows 11 Home) NP960XJG ...,Samsung,Standard Notebook,293990,0,293990,,,Intel Core Ultra 7 Processor (Series 3),32,1024,SSD,Integrated,16,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
HP 15 (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15 G10 Thin and Light Lap...,HP,Thin & Light,55683,25.01,74250,4.4,1,AMD Ryzen 5 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Aspire 5 Intel Core i5 8th Gen 8265U - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphic...,Acer,Standard Notebook,62511,0,62511,4,27,Intel Core i5 Processor (8th Gen),8,1024,HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
HP 15s Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0011TU Thin and Light Lap...,HP,Thin & Light,79990,3.63,82999,4.2,35,Intel Core i5 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 3 AMD Ryzen 3 5400U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Notebook,Acer,Standard Notebook,45990,8,49990,3.8,5,AMD Ryzen 3,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS ROG Zephyrus G14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 Octa Core - (16 GB/1 TB SSD/Wi...,ASUS,Gaming,199990,9.91,221990,4.3,1,AMD Ryzen 9 Octa Core,16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Gaming
ASUS Vivobook 15 (2026) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) X1504VAP-IN006WS Thin an...,ASUS,Thin & Light,59990,31.04,86990,,,Intel Core 3,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Nitro V AMD Ryzen 5 Hexa Core 6600H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,Acer,Gaming,108999,0,108999,4.4,98,AMD Ryzen 5 Hexa Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Gaming
HP Laptop Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0123TU Thin and Light Laptop,HP,Thin & Light,57990,3.34,59995,,,Intel Core i3,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Acer Predator Helios 300 Intel Core i5 8th Gen 8300H - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB...,Acer,Gaming,129999,0,129999,4.6,126,Intel Core i5 Processor (8th Gen),16,1152,SSD + HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Gaming
Lenovo Yoga with 1Yr ADP Intel Core i7 10th Gen 1065G7 - (16 GB/1 TB SSD/Windows 10 Home) Yoga S940-14...,Lenovo,2-in-1,223890,0,223890,1.8,1,Intel Core i7 Processor (10th Gen),16,1024,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 10,Student / Everyday
ASUS Vivobook Go 14 (2026) with Office 2024 + M365 Basic AMD Ryzen 3 Quad Core 30 - (8 GB/512 GB SSD/W...,ASUS,Standard Notebook,57990,20.55,72990,4.3,186,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83K100CJIN Laptop,Lenovo,Standard Notebook,97415,20.15,121999,3.2,0,Intel Core i7 Processor (13th Gen),16,512,SSD,Integrated,15.3,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Swift Neo Office 2024 + M365 Basic Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) SFN...,Acer,Thin & Light,99999,0,99999,4.1,77,Intel Core Ultra 5,16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
